"","listing_id","availability_30","price_30","revenue_30"
"1747",17318788,23,54.7142857142857,383
"1748",17342513,21,100,900
"1749",17345543,0,58,1740
"1750",17349756,24,141.666666666667,850
"1751",17353213,29,75,75
"1752",17354411,2,75.2857142857143,2108
"1753",17360285,0,28.5333333333333,856
"1754",17360723,26,50,200
"1755",17363146,0,66.6666666666667,2000
"1756",17363344,28,95,190
"1757",17364040,30,NA,0
"1758",17365502,0,50,1500
"1759",17365675,30,NA,0
"1760",17374126,30,NA,0
"1761",17391731,29,55,55
"1762",17399490,26,45.5,182
"1763",17401447,30,NA,0
"1764",17402451,26,47.25,189
"1765",17402490,30,NA,0
"1766",17405322,17,29.4615384615385,383
"1767",17417356,0,53.6666666666667,1610
"1768",17417729,30,NA,0
"1769",17423560,30,NA,0
"1770",17426689,14,48.25,772
"1771",17430081,0,220.166666666667,6605
"1772",17440452,28,48,96
"1773",17453945,0,79.6,2388
"1774",17469816,21,44,396
"1775",17469900,30,NA,0
"1776",17485347,29,42,42
"1777",17494708,29,24,24
"1778",17509237,30,NA,0
"1779",17509633,30,NA,0
"1780",17509936,30,NA,0
"1781",17520992,30,NA,0
"1782",17521504,0,83,2490
"1783",17526561,0,50,1500
"1784",17529991,0,66,1980
"1785",17530413,29,85,85
"1786",17531178,0,99,2970
"1787",17546664,0,19,570
"1788",17555403,30,NA,0
"1789",17555410,0,164,4920
"1790",17558671,0,22,660
"1791",17558839,0,22,660
"1792",17559487,0,22,660
"1793",17564317,30,NA,0
"1794",17564950,30,NA,0
"1795",17566913,27,50,150
"1796",17569531,26,39,156
"1797",17569713,0,75,2250
"1798",17570928,0,25,750
"1799",17572811,0,80,2400
"1800",17579724,24,48.3333333333333,290
"1801",17581159,0,22,660
"1802",17583015,27,75,225
"1803",17586036,0,50,1500
"1804",17588272,0,85,2550
"1805",17589226,30,NA,0
"1806",17598233,26,44.75,179
"1807",17603560,2,100,2800
"1808",17614438,19,55,605
"1809",17617427,29,60,60
"1810",17619712,0,75,2250
"1811",17619941,29,84,84
"1812",17628334,29,39,39
"1813",17628526,0,79,2370
"1814",17628733,30,NA,0
"1815",17629258,27,45,135
"1816",17630027,29,35,35
"1817",17634814,10,46.2,924
"1818",17636348,30,NA,0
"1819",17637502,30,NA,0
"1820",17645920,29,40,40
"1821",17649795,18,53.8333333333333,646
"1822",17664550,30,NA,0
"1823",17665957,30,NA,0
"1824",17667297,5,53.92,1348
"1825",17673946,30,NA,0
"1826",17673987,0,166.666666666667,5000
"1827",17676727,12,56.6666666666667,1020
"1828",17681066,27,50,150
"1829",17681781,30,NA,0
"1830",17682090,0,30,900
"1831",17685730,30,NA,0
"1832",17688394,29,348,348
"1833",17691214,0,65.4,1962
"1834",17713882,30,NA,0
"1835",17716052,28,79,158
"1836",17718348,30,NA,0
"1837",17723884,30,NA,0
"1838",17724414,0,68,2040
"1839",17730742,17,37.3076923076923,485
"1840",17731921,4,76.7307692307692,1995
"1841",17743342,28,25,50
"1842",17745138,30,NA,0
"1843",17757453,28,45,90
"1844",17762004,0,19,570
"1845",17762221,0,19,570
"1846",17762449,0,105,3150
"1847",17765001,29,75,75
"1848",17769175,29,100,100
"1849",17769855,26,80,320
"1850",17770100,0,52.6666666666667,1580
"1851",17770213,0,32.6666666666667,980
"1852",17776552,0,70.3666666666667,2111
"1853",17782243,30,NA,0
"1854",17783397,30,NA,0
"1855",17786832,28,35,70
"1856",17787980,0,96.6666666666667,2900
"1857",17788829,30,NA,0
"1858",17792264,0,70,2100
"1859",17792518,0,95,2850
"1860",17792641,29,69,69
"1861",17800078,0,50,1500
"1862",17803298,26,40,160
"1863",17804672,29,69,69
"1864",17810614,25,50,250
"1865",17816965,30,NA,0
"1866",17817564,30,NA,0
"1867",17821402,29,69,69
"1868",17821890,0,65,1950
"1869",17822695,9,45.1904761904762,949
"1870",17823816,29,80,80
"1871",17824986,0,40,1200
"1872",17825330,0,51.4666666666667,1544
"1873",17826943,0,40.2666666666667,1208
"1874",17834473,29,40,40
"1875",17835338,29,60,60
"1876",17837251,24,55,330
"1877",17843278,0,121,3630
"1878",17844004,28,120,240
"1879",17846955,23,20.2857142857143,142
"1880",17857671,26,100,400
"1881",17859047,30,NA,0
"1882",17862347,29,30,30
"1883",17873442,29,40,40
"1884",17874816,30,NA,0
"1885",17877011,29,49,49
"1886",17884372,26,75,300
"1887",17888930,4,39,1014
"1888",17889848,2,52.8571428571429,1480
"1889",17896667,23,81.4285714285714,570
"1890",17897345,7,61.6086956521739,1417
"1891",17900343,29,60,60
"1892",17903817,28,100,200
"1893",17904051,27,90,270
"1894",17904705,0,49,1470
"1895",17904800,29,71,71
"1896",17906594,28,65,130
"1897",17907348,26,26,104
"1898",17916660,25,32.8,164
"1899",17917894,2,74.7142857142857,2092
"1900",17919112,29,170,170
"1901",17919455,29,130,130
"1902",17919726,29,130,130
"1903",17919863,29,150,150
"1904",17920004,29,170,170
"1905",17921432,30,NA,0
"1906",17922271,9,51.4285714285714,1080
"1907",17923148,29,25,25
"1908",17923984,29,95,95
"1909",17924668,30,NA,0
"1910",17927664,0,150,4500
"1911",17932466,29,84,84
"1912",17935716,26,65,260
"1913",17937949,30,NA,0
"1914",17943249,13,40,680
"1915",17950270,29,45,45
"1916",17950881,25,49,245
"1917",17951292,29,50,50
"1918",17953805,29,92,92
"1919",17954344,18,47,564
"1920",17957493,0,72.2666666666667,2168
"1921",17967051,30,NA,0
"1922",17967462,22,45,360
"1923",17968535,29,115,115
"1924",17969883,29,58,58
"1925",17970701,16,162.142857142857,2270
"1926",17971123,0,40,1200
"1927",17977809,2,48.1785714285714,1349
"1928",17978522,30,NA,0
"1929",17979937,29,80,80
"1930",17992307,29,48,48
"1931",17994276,29,27,27
"1932",17999915,28,42,84
"1933",18004762,30,NA,0
"1934",18005510,29,35,35
"1935",18005964,0,46,1380
"1936",18016404,29,39,39
"1937",18017594,29,65,65
"1938",18017786,30,NA,0
"1939",18021732,0,55,1650
"1940",18022582,29,75,75
"1941",18026600,29,35,35
"1942",18034598,9,64.5238095238095,1355
"1943",18035659,28,125,250
"1944",18037202,0,29.6666666666667,890
"1945",18037759,24,37.3333333333333,224
"1946",18037820,28,230,460
"1947",18045510,0,99,2970
"1948",18046536,16,47.5714285714286,666
"1949",18048570,0,80,2400
"1950",18049485,30,NA,0
"1951",18050412,0,30,900
"1952",18051403,0,17,510
"1953",18052302,28,75,150
"1954",18054916,0,115,3450
"1955",18058520,29,45,45
"1956",18063065,20,100,1000
"1957",18064842,29,45,45
"1958",18066800,0,80.9333333333333,2428
"1959",18068702,0,67.1333333333333,2014
"1960",18071009,29,250,250
"1961",18072338,25,50,250
"1962",18075057,30,NA,0
"1963",18075602,25,77.4,387
"1964",18075959,0,37.1,1113
"1965",18083868,0,131.6,3948
"1966",18084891,30,NA,0
"1967",18089492,30,NA,0
"1968",18094020,0,65,1950
"1969",18098649,29,36,36
"1970",18107033,28,51,102
"1971",18107499,28,56,112
"1972",18120912,2,60.7142857142857,1700
"1973",18122795,30,NA,0
"1974",18129210,29,98,98
"1975",18130731,14,80.25,1284
"1976",18132807,30,NA,0
"1977",18134081,0,49,1470
"1978",18134984,30,NA,0
"1979",18139931,0,84,2520
"1980",18145511,29,80,80
"1981",18152835,21,30.8888888888889,278
"1982",18153020,17,71.7692307692308,933
"1983",18155171,30,NA,0
"1984",18158216,29,70,70
"1985",18169039,30,NA,0
"1986",18186119,29,59,59
"1987",18186863,16,77.0714285714286,1079
"1988",18193766,27,60,180
"1989",18193856,30,NA,0
"1990",18203623,30,NA,0
"1991",18203629,27,86,258
"1992",18206821,29,65,65
"1993",18208919,30,NA,0
"1994",18211027,30,NA,0
"1995",18220798,28,50,100
"1996",18222057,30,NA,0
"1997",18244954,26,20.5,82
"1998",18246224,30,NA,0
"1999",18262839,28,75,150
"2000",18262936,28,75,150
"2001",18263057,28,70,140
"2002",18263119,23,70,490
"2003",18263872,30,NA,0
"2004",18265339,29,62,62
"2005",18265542,30,NA,0
"2006",18270366,2,69,1932
"2007",18290531,0,147.933333333333,4438
"2008",18306487,27,79,237
"2009",18309034,29,90,90
"2010",18312322,30,NA,0
"2011",18327310,30,NA,0
"2012",18327398,29,57,57
"2013",18328904,27,70,210
"2014",18341741,0,274,8220
"2015",18343161,0,25,750
"2016",18344597,28,70,140
"2017",18345056,30,NA,0
"2018",18356784,30,NA,0
"2019",18363537,4,276.923076923077,7200
"2020",18369662,30,NA,0
"2021",18374110,28,90,180
"2022",18394906,30,NA,0
"2023",18408204,25,62,310
"2024",18420861,16,150,2100
"2025",18447916,0,167.666666666667,5030
"2026",18460581,29,95,95
"2027",18462800,24,42,252
"2028",18467687,28,120,240
"2029",18467967,0,90,2700
"2030",18468482,0,72.5,2175
"2031",18472771,30,NA,0
"2032",18484835,30,NA,0
"2033",18494410,20,71,710
"2034",18529698,30,NA,0
"2035",18546135,19,198.181818181818,2180
"2036",18551073,30,NA,0
"2037",18558911,25,165,825
"2038",18588719,30,NA,0
"2039",18589609,29,40,40
"2040",18606803,0,53,1590
"2041",18612952,30,NA,0
"2042",18647372,26,46.75,187
"2043",18668563,29,80,80
"2044",18669275,29,96,96
"2045",18684655,30,NA,0
"2046",18696248,0,155.333333333333,4660
"2047",18697696,0,271.8,8154
"2048",18705820,30,NA,0
"2049",18717963,30,NA,0
"2050",18727007,10,31.4,628
"2051",18732990,18,130,1560
"2052",18741217,28,85,170
"2053",18753848,30,NA,0
"2054",18770474,23,42,294
"2055",18781863,30,NA,0
"2056",18804464,30,NA,0
"2057",18809369,25,88,440
"2058",18815340,30,NA,0
"2059",18830135,30,NA,0
"2060",18848027,26,51.25,205
"2061",18853934,0,81.3333333333333,2440
"2062",18860357,0,85.3333333333333,2560
"2063",18862077,30,NA,0
"2064",18883773,28,71,142
"2065",18886917,16,35,490
"2066",18889915,28,180,360
"2067",18890589,29,42,42
"2068",18901829,27,108,324
"2069",18903329,25,90.4,452
"2070",18910158,18,73.3333333333333,880
"2071",18911105,0,66.6666666666667,2000
"2072",18921162,30,NA,0
"2073",18925488,28,60,120
"2074",18927750,30,NA,0
"2075",18953460,0,79,2370
"2076",18966610,0,79,2370
"2077",18989331,0,139.333333333333,4180
"2078",18991267,0,127,3810
"2079",19008600,30,NA,0
"2080",19011168,22,34.25,274
"2081",19018153,2,1021,28588
"2082",19021306,10,89.6,1792
"2083",19044041,30,NA,0
"2084",19045393,30,NA,0
"2085",19054527,16,198.571428571429,2780
"2086",19066333,0,60,1800
"2087",19066766,29,50,50
"2088",19067022,29,60,60
"2089",19067180,28,50,100
"2090",19081577,12,41.9444444444444,755
"2091",19085404,23,35.4285714285714,248
"2092",19096189,0,100,3000
"2093",19105756,29,62,62
"2094",19107970,29,53,53
"2095",19109071,25,119.8,599
"2096",19111395,28,73,146
"2097",19112347,29,70,70
"2098",19113862,29,270,270
"2099",19124402,29,177,177
"2100",19125543,0,130,3900
"2101",19126344,30,NA,0
"2102",19127470,29,15,15
"2103",19167288,30,NA,0
"2104",19168499,22,145,1160
"2105",19174443,29,75,75
"2106",19176193,20,78,780
"2107",19185452,14,67.5,1080
"2108",19189101,20,64,640
"2109",19209054,18,33,396
"2110",19219220,16,46,644
"2111",19226788,0,40,1200
"2112",19245416,30,NA,0
"2113",19253529,23,93.2857142857143,653
"2114",19253792,27,245,735
"2115",19259144,26,45,180
"2116",19260717,30,NA,0
"2117",19260721,0,78.2,2346
"2118",19260723,30,NA,0
"2119",19260725,30,NA,0
"2120",19260731,30,NA,0
"2121",19260734,30,NA,0
"2122",19260736,0,85.2,2556
"2123",19260738,0,88.4666666666667,2654
"2124",19260740,30,NA,0
"2125",19260742,0,88.4666666666667,2654
"2126",19260744,0,88.4666666666667,2654
"2127",19260745,0,85.2,2556
"2128",19260748,30,NA,0
"2129",19260750,0,88.4666666666667,2654
"2130",19260753,30,NA,0
"2131",19260756,0,88.4666666666667,2654
"2132",19260767,30,NA,0
"2133",19260847,0,88.4666666666667,2654
"2134",19267845,29,70,70
"2135",19286140,28,296,592
"2136",19310111,0,19,570
"2137",19318418,0,62.6666666666667,1880
"2138",19321991,30,NA,0
"2139",19322433,30,NA,0
"2140",19322663,0,55,1650
"2141",19331077,29,30,30
"2142",19341882,21,125.555555555556,1130
"2143",19361070,11,30,570
"2144",19376646,29,61,61
"2145",19382404,23,60.4285714285714,423
"2146",19383150,20,44.8,448
"2147",19415843,0,80,2400
"2148",19423121,0,82.1,2463
"2149",19451290,29,50,50
"2150",19451764,25,69,345
"2151",19500648,29,60,60
"2152",19504070,5,38.2,955
"2153",19512272,8,76.1363636363636,1675
"2154",19517028,28,30,60
"2155",19528121,0,60.8,1824
"2156",19537818,16,150,2100
"2157",19545452,19,35.6363636363636,392
"2158",19558303,0,39.3333333333333,1180
"2159",19561823,30,NA,0
"2160",19581613,15,202,3030
"2161",19582152,29,168,168
"2162",19591830,9,40.9523809523809,860
"2163",19651408,30,NA,0
"2164",19660119,30,NA,0
"2165",19684051,24,135,810
"2166",19691280,28,50,100
"2167",19691611,6,72.5,1740
"2168",19692395,28,500,1000
"2169",19697112,27,73,219
"2170",19709333,29,66,66
"2171",19714231,28,80,160
"2172",19771369,28,500,1000
"2173",19771570,27,55.6666666666667,167
"2174",19771681,28,38,76
"2175",19773254,28,30,60
"2176",19773438,27,346.666666666667,1040
"2177",19773641,28,500,1000
"2178",19774272,28,500,1000
"2179",19774492,28,48,96
"2180",19774623,28,500,1000
"2181",19774789,28,500,1000
"2182",19774998,28,500,1000
"2183",19775155,28,500,1000
"2184",19778915,20,80,800
"2185",19794362,0,20.8666666666667,626
"2186",19795100,28,22,44
"2187",19795261,28,22,44
"2188",19795487,28,500,1000
"2189",19795523,0,42.2666666666667,1268
"2190",19795673,28,500,1000
"2191",19800719,30,NA,0
"2192",19805535,29,51,51
"2193",19823222,26,28,112
"2194",19839168,30,NA,0
"2195",19841846,30,NA,0
"2196",19842177,28,100,200
"2197",19842844,28,141,282
"2198",19852226,25,140,700
"2199",19852587,5,74.28,1857
"2200",19853849,28,47,94
"2201",19854269,27,41,123
"2202",19854603,26,44.5,178
"2203",19854697,0,69.1666666666667,2075
"2204",19868828,30,NA,0
"2205",19873538,16,82.8571428571429,1160
"2206",19875858,30,NA,0
"2207",19896822,30,NA,0
"2208",19905945,30,NA,0
"2209",19926229,29,25,25
"2210",19926867,20,305,3050
"2211",19927685,29,25,25
"2212",19938648,28,500,1000
"2213",19939214,28,23,46
"2214",19939429,28,22,44
"2215",19943217,29,25,25
"2216",19948925,22,53,424
"2217",19969043,29,17,17
"2218",19975996,16,85.7142857142857,1200
"2219",19976557,30,NA,0
"2220",19980820,27,65,195
"2221",19980937,30,NA,0
"2222",19981098,30,NA,0
"2223",19995881,0,80,2400
"2224",20013156,19,83.6363636363636,920
"2225",20028618,30,NA,0
"2226",20029479,29,62,62
"2227",20043159,14,97.0625,1553
"2228",20044920,0,371.2,11136
"2229",20048001,30,NA,0
"2230",20067803,28,20,40
"2231",20071482,2,92.1428571428571,2580
"2232",20072954,0,1500,45000
"2233",20081479,30,NA,0
"2234",20096161,20,45,450
"2235",20096394,0,40,1200
"2236",20097448,0,207.666666666667,6230
"2237",20120720,18,83.3333333333333,1000
"2238",20130596,14,45.4375,727
"2239",20150840,28,28,56
"2240",20150866,23,89.2857142857143,625
"2241",20165649,14,147.4375,2359
"2242",20171007,0,65.5333333333333,1966
"2243",20181290,0,222.066666666667,6662
"2244",20188278,22,108.75,870
"2245",20199001,30,NA,0
"2246",20207613,30,NA,0
"2247",20212290,29,25,25
"2248",20225001,0,55.2,1656
"2249",20229546,27,60,180
"2250",20230372,28,18,36
"2251",20231115,19,53.1818181818182,585
"2252",20233808,27,106.666666666667,320
"2253",20238696,16,141,1974
"2254",20240561,21,38.3333333333333,345
"2255",20241115,29,60,60
"2256",20241129,29,80,80
"2257",20241185,0,49,1470
"2258",20241211,0,95,2850
"2259",20241256,29,50,50
"2260",20241329,29,138,138
"2261",20253677,0,55,1650
"2262",20259601,21,50,450
"2263",20275836,8,46.9090909090909,1032
"2264",20313080,0,43.5,1305
"2265",20321828,15,52.9333333333333,794
"2266",20345200,23,75.7142857142857,530
"2267",20346600,29,185,185
"2268",20346680,26,83.75,335
"2269",20354493,11,72,1368
"2270",20355487,30,NA,0
"2271",20384188,0,44,1320
"2272",20420875,24,39,234
"2273",20424132,0,15.5333333333333,466
"2274",20445528,29,75,75
"2275",20451182,0,18.5333333333333,556
"2276",20455360,30,NA,0
"2277",20553478,29,41,41
"2278",20562503,24,86.6666666666667,520
"2279",20568177,0,44,1320
"2280",20578648,30,NA,0
"2281",20579961,28,47,94
"2282",20581734,30,NA,0
"2283",20584178,28,45,90
"2284",20612116,21,202,1818
"2285",20612118,0,39,1170
"2286",20617232,29,51,51
"2287",20645981,26,68,272
"2288",20657495,29,45,45
"2289",20661785,29,96,96
"2290",20677779,26,30.5,122
"2291",20682612,20,53.8,538
"2292",20684430,3,24,648
"2293",20691100,30,NA,0
"2294",20721615,28,80,160
"2295",20722439,23,57.5714285714286,403
"2296",20744241,20,51,510
"2297",20779020,20,49.8,498
"2298",20786074,0,34.6,1038
"2299",20790334,28,83,166
"2300",20790870,30,NA,0
"2301",20791061,28,137,274
"2302",20791121,30,NA,0
"2303",20799870,27,29,87
"2304",20806111,30,NA,0
"2305",20810190,30,NA,0
"2306",20812637,10,75.15,1503
"2307",20812836,18,103.416666666667,1241
"2308",20815378,29,71,71
"2309",20815664,30,NA,0
"2310",20825377,28,20,40
"2311",20828765,26,137.25,549
"2312",20840003,30,NA,0
"2313",20840089,23,86,602
"2314",20854322,23,81.2857142857143,569
"2315",20854491,28,90,180
"2316",20854729,28,89,178
"2317",20854838,21,69.6666666666667,627
"2318",20854917,24,70.8333333333333,425
"2319",20858703,21,32.3333333333333,291
"2320",20868946,0,10000,3e+05
"2321",20893278,26,68.25,273
"2322",20893511,30,NA,0
"2323",20896770,0,60.6,1818
"2324",20897809,0,70.4,2112
"2325",20908568,25,94,470
"2326",20908979,21,184.222222222222,1658
"2327",20915151,30,NA,0
"2328",20923029,30,NA,0
"2329",20926997,0,67.6666666666667,2030
"2330",20927387,26,67.5,270
"2331",20928291,25,90,450
"2332",20934151,28,78,156
"2333",20939826,1,63.6206896551724,1845
"2334",20946056,23,110.714285714286,775
"2335",20951975,27,70,210
"2336",20956963,0,105.333333333333,3160
"2337",20966949,30,NA,0
"2338",20969508,0,50.3333333333333,1510
"2339",20976514,29,39,39
"2340",20980377,15,49.0666666666667,736
"2341",21011861,28,45,90
"2342",21017614,25,41.6,208
"2343",21023492,29,49,49
"2344",21026493,29,75,75
"2345",21034929,25,53,265
"2346",21048285,0,45,1350
"2347",21052997,30,NA,0
"2348",21062870,27,18,54
"2349",21065624,29,43,43
"2350",21067746,0,89.6666666666667,2690
"2351",21076756,10,36.9,738
"2352",21076969,0,100,3000
"2353",21077040,23,45,315
"2354",21103990,1,40,1160
"2355",21105084,30,NA,0
"2356",21116827,30,NA,0
"2357",21120040,29,57,57
"2358",21131945,28,33,66
"2359",21135083,30,NA,0
"2360",21145228,0,81.2666666666667,2438
"2361",21146155,0,70.6666666666667,2120
"2362",21167006,29,35,35
"2363",21173262,25,66,330
"2364",21174802,30,NA,0
"2365",21174903,30,NA,0
"2366",21181157,30,NA,0
"2367",21182211,30,NA,0
"2368",21184640,21,48,432
"2369",21193737,10,55,1100
"2370",21198656,28,22,44
"2371",21202564,28,40,80
"2372",21202926,0,70,2100
"2373",21208124,22,206.125,1649
"2374",21209613,12,39.4444444444444,710
"2375",21210846,30,NA,0
"2376",21211003,29,94,94
"2377",21214070,29,110,110
"2378",21214301,0,42.3333333333333,1270
"2379",21217324,30,NA,0
"2380",21221413,30,NA,0
"2381",21222014,16,71.7857142857143,1005
"2382",21222080,28,120,240
"2383",21224631,0,62.6666666666667,1880
"2384",21227924,25,46,230
"2385",21236130,5,56.2,1405
"2386",21236236,2,32,896
"2387",21236716,0,69,2070
"2388",21237649,28,100,200
"2389",21243084,0,32,960
"2390",21250878,23,62.1428571428571,435
"2391",21260855,30,NA,0
"2392",21263805,0,25,750
"2393",21284975,27,100,300
"2394",21290904,16,49.3571428571429,691
"2395",21290931,0,100,3000
"2396",21308285,0,42.6666666666667,1280
"2397",21319705,0,59.3333333333333,1780
"2398",21324363,0,75,2250
"2399",21330923,23,64.5714285714286,452
"2400",21336573,0,250,7500
"2401",21344331,0,69,2070
"2402",21360850,0,24,720
"2403",21375270,25,38,190
"2404",21387483,30,NA,0
"2405",21387715,17,30.3076923076923,394
"2406",21388401,30,NA,0
"2407",21389390,30,NA,0
"2408",21389619,30,NA,0
"2409",21391750,30,NA,0
"2410",21393988,30,NA,0
"2411",21402148,27,46,138
"2412",21402637,0,32,960
"2413",21402884,30,NA,0
"2414",21403156,24,43,258
"2415",21403453,30,NA,0
"2416",21403905,30,NA,0
"2417",21404772,0,420,12600
"2418",21406690,30,NA,0
"2419",21408814,28,95,190
"2420",21422335,29,60,60
"2421",21430704,30,NA,0
"2422",21431514,30,NA,0
"2423",21436614,0,90,2700
"2424",21457684,29,59,59
"2425",21459195,6,76.0416666666667,1825
"2426",21464484,30,NA,0
"2427",21472579,29,63,63
"2428",21473566,9,67.8571428571429,1425
"2429",21473790,29,70,70
"2430",21474559,9,66.6666666666667,1400
"2431",21480015,0,80,2400
"2432",21480031,15,38,570
"2433",21483844,27,90,270
"2434",21483845,30,NA,0
"2435",21483846,0,52,1560
"2436",21483847,27,135,405
"2437",21483848,23,90,630
"2438",21483849,13,119.705882352941,2035
"2439",21483850,19,100,1100
"2440",21483851,25,50,250
"2441",21483852,26,97.5,390
"2442",21483853,16,96.4285714285714,1350
"2443",21486805,0,52,1560
"2444",21497766,30,NA,0
"2445",21506633,27,90,270
"2446",21508503,0,24.3333333333333,730
"2447",21509149,0,26.8,804
"2448",21520732,29,262,262
"2449",21539300,0,52,1560
"2450",21544229,29,100,100
"2451",21547500,29,49,49
"2452",21550657,0,44.5,1335
"2453",21551147,30,NA,0
"2454",21556828,30,NA,0
"2455",21566514,29,80,80
"2456",21572797,30,NA,0
"2457",21575443,0,81.3333333333333,2440
"2458",21590079,0,53,1590
"2459",21594584,29,43,43
"2460",21601893,29,490,490
"2461",21601943,30,NA,0
"2462",21603904,15,63,945
"2463",21606235,30,NA,0
"2464",21607597,30,NA,0
"2465",21613087,29,150,150
"2466",21616243,29,150,150
"2467",21619780,29,73,73
"2468",21638541,28,110,220
"2469",21646119,30,NA,0
"2470",21652437,24,195.833333333333,1175
"2471",21653303,5,69,1725
"2472",21664984,1,70,2030
"2473",21692705,13,84.1764705882353,1431
"2474",21696144,19,80.9090909090909,890
"2475",21709984,18,33.1666666666667,398
"2476",21713199,29,20,20
"2477",21713347,30,NA,0
"2478",21732805,30,NA,0
"2479",21742768,12,169.444444444444,3050
"2480",21745472,27,45,135
"2481",21748088,20,31.5,315
"2482",21748337,8,75.4545454545455,1660
"2483",21760433,0,278.6,8358
"2484",21764019,0,49,1470
"2485",21780555,0,49,1470
"2486",21793357,4,30.8461538461538,802
"2487",21796208,28,60,120
"2488",21796884,30,NA,0
"2489",21796959,29,300,300
"2490",21797705,30,NA,0
"2491",21798259,28,230,460
"2492",21798878,28,104,208
"2493",21799442,26,146,584
"2494",21807862,29,70,70
"2495",21808941,29,89,89
"2496",21811869,30,NA,0
"2497",21814337,26,62.5,250
"2498",21835500,25,41.6,208
"2499",21835701,29,420,420
"2500",21836146,30,NA,0
"2501",21842664,0,20,600
"2502",21842711,29,75,75
"2503",21846984,0,105.333333333333,3160
"2504",21847837,29,63,63
"2505",21849124,29,63,63
"2506",21849753,12,169.444444444444,3050
"2507",21850971,0,35,1050
"2508",21861164,29,60,60
"2509",21861725,30,NA,0
"2510",21872266,30,NA,0
"2511",21876361,20,120,1200
"2512",21880274,0,62,1860
"2513",21887355,30,NA,0
"2514",21888585,30,NA,0
"2515",21888694,27,87,261
"2516",21888773,30,NA,0
"2517",21888844,30,NA,0
"2518",21888941,24,95,570
"2519",21889037,30,NA,0
"2520",21889611,28,20,40
"2521",21896909,30,NA,0
"2522",21907126,0,143.166666666667,4295
"2523",21908292,29,80,80
"2524",21908974,23,40.2857142857143,282
"2525",21909302,30,NA,0
"2526",21909528,9,42.3333333333333,889
"2527",21909569,29,90,90
"2528",21911211,27,81,243
"2529",21924565,0,50,1500
"2530",21925668,20,126,1260
"2531",21934363,0,250,7500
"2532",21949483,13,64.5882352941177,1098
"2533",21953350,29,38,38
"2534",21960002,0,60,1800
"2535",21964394,27,35,105
"2536",21976600,29,120,120
"2537",21979298,28,95,190
"2538",21980216,13,71.5882352941177,1217
"2539",21992523,3,49,1323
"2540",21994496,30,NA,0
"2541",21994534,0,39,1170
"2542",22014330,30,NA,0
"2543",22023138,29,60,60
"2544",22041701,0,54.6,1638
"2545",22046233,2,25,700
"2546",22046406,28,29,58
"2547",22049043,20,93,930
"2548",22055186,29,38,38
"2549",22061939,29,215,215
"2550",22063182,0,36.3333333333333,1090
"2551",22070440,26,50,200
"2552",22070497,29,54,54
"2553",22071493,29,63,63
"2554",22077506,28,490,980
"2555",22079480,0,50.7333333333333,1522
"2556",22081639,1,100,2900
"2557",22093554,30,NA,0
"2558",22093992,9,69.7142857142857,1464
"2559",22098525,28,25,50
"2560",22100109,0,66.4,1992
"2561",22100305,22,61,488
"2562",22100498,4,66.4230769230769,1727
"2563",22100646,0,70.7,2121
"2564",22100799,0,66.4,1992
"2565",22100978,19,63.6363636363636,700
"2566",22101110,17,66.7692307692308,868
"2567",22105998,30,NA,0
"2568",22113121,22,29.5,236
"2569",22142567,21,65.2222222222222,587
"2570",22161038,16,14.4285714285714,202
"2571",22161132,2,95,2660
"2572",22161971,0,61.9333333333333,1858
"2573",22169379,29,75,75
"2574",22174039,30,NA,0
"2575",22200011,28,120,240
"2576",22205786,0,40,1200
"2577",22209521,30,NA,0
"2578",22210020,0,180.666666666667,5420
"2579",22217584,0,30.6666666666667,920
"2580",22220756,28,84,168
"2581",22227070,30,NA,0
"2582",22260111,0,48,1440
"2583",22271752,29,60,60
"2584",22273811,0,30,900
"2585",22274738,0,184,5520
"2586",22276813,30,NA,0
"2587",22277931,13,135.352941176471,2301
"2588",22287020,26,127,508
"2589",22287482,19,94.1818181818182,1036
"2590",22292692,0,35.2,1056
"2591",22292896,0,83.2666666666667,2498
"2592",22303165,30,NA,0
"2593",22303230,0,79.2666666666667,2378
"2594",22304436,0,86.2666666666667,2588
"2595",22306107,0,86.2666666666667,2588
"2596",22306368,0,82.6666666666667,2480
"2597",22323519,29,75,75
"2598",22324779,29,36,36
"2599",22341949,0,86.2666666666667,2588
"2600",22353922,0,78.2,2346
"2601",22357560,28,51.5,103
"2602",22362623,18,102,1224
"2603",22365649,29,112,112
"2604",22368366,29,63,63
"2605",22381544,29,100,100
"2606",22394105,29,100,100
"2607",22408188,8,91,2002
"2608",22408925,0,14.5333333333333,436
"2609",22419337,30,NA,0
"2610",22419936,0,75,2250
"2611",22420660,12,89.7777777777778,1616
"2612",22425552,30,NA,0
"2613",22427091,0,53,1590
"2614",22432641,0,90.6666666666667,2720
"2615",22446967,30,NA,0
"2616",22448067,28,57,114
"2617",22452583,0,54.6666666666667,1640
"2618",22453177,0,137,4110
"2619",22458374,30,NA,0
"2620",22458959,20,83.5,835
"2621",22461055,30,NA,0
"2622",22488394,28,200,400
"2623",22491168,0,50,1500
"2624",22493989,0,65,1950
"2625",22495701,0,48,1440
"2626",22515303,0,18,540
"2627",22524779,28,60,120
"2628",22526855,29,55,55
"2629",22527699,29,19,19
"2630",22532020,0,64.6,1938
"2631",22566020,18,95,1140
"2632",22578295,29,45,45
"2633",22592235,0,126,3780
