"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"3813","the-netherlands","amsterdam",2020-07-09,7712592,"De Baarsjes - Oud-West",52.36941,4.85291,"Apartment","Entire home/apt",2,1,1,95,3,1125,0,85.2,2556
"3814","the-netherlands","amsterdam",2020-07-09,7713312,"Westerpark",52.3834,4.87376,"Apartment","Entire home/apt",2,1,1,99,5,18,0,102,3060
"3815","the-netherlands","amsterdam",2020-07-09,7713387,"Centrum-West",52.38531,4.88354,"House","Entire home/apt",2,1,1,150,5,20,0,150,4500
"3816","the-netherlands","amsterdam",2020-07-09,7718405,"Bos en Lommer",52.38171,4.85509,"Apartment","Private room",4,1,1,140,1,1125,0,140,4200
"3817","the-netherlands","amsterdam",2020-07-09,7719317,"De Pijp - Rivierenbuurt",52.35162,4.88838,"Apartment","Entire home/apt",5,5,3,200,2,25,0,500,15000
"3818","the-netherlands","amsterdam",2020-07-09,7719516,"IJburg - Zeeburgereiland",52.35517,4.99716,"House","Private room",2,1,1,75,2,1125,0,75,2250
"3819","the-netherlands","amsterdam",2020-07-09,7720233,"Noord-Oost",52.40542,4.93329,"House","Entire home/apt",5,4,4,159,4,56,0,159,4770
"3820","the-netherlands","amsterdam",2020-07-09,7720255,"Westerpark",52.39021,4.87569,"Apartment","Entire home/apt",4,3,1,145,4,9,0,145,4350
"3821","the-netherlands","amsterdam",2020-07-09,7720600,"Oud-Noord",52.39362,4.91602,"Apartment","Entire home/apt",2,1,1,120,3,1125,0,120,3600
"3822","the-netherlands","amsterdam",2020-07-09,7720748,"Oud-Oost",52.35644,4.91706,"Apartment","Entire home/apt",3,1,1,149,5,1125,0,155,4650
"3823","the-netherlands","amsterdam",2020-07-09,7721564,"De Baarsjes - Oud-West",52.36611,4.87783,"Townhouse","Private room",2,1,1,80,2,4,0,80,2400
"3824","the-netherlands","amsterdam",2020-07-09,7723646,"De Pijp - Rivierenbuurt",52.35657,4.89716,"Apartment","Entire home/apt",3,2,2,220,3,1125,0,229,6870
"3825","the-netherlands","amsterdam",2020-07-09,7724398,"De Baarsjes - Oud-West",52.37077,4.87342,"Apartment","Entire home/apt",2,1,1,90,5,1125,0,90,2700
"3826","the-netherlands","amsterdam",2020-07-09,7725507,"Westerpark",52.37681,4.87549,"Apartment","Entire home/apt",2,1,1,150,12,1125,0,150,4500
"3827","the-netherlands","amsterdam",2020-07-09,7726857,"De Pijp - Rivierenbuurt",52.35441,4.8925,"Apartment","Entire home/apt",2,1,1,150,2,1125,0,150,4500
"3828","the-netherlands","amsterdam",2020-07-09,7729737,"De Baarsjes - Oud-West",52.36276,4.85279,"Apartment","Entire home/apt",3,2,2,199,7,1125,0,199,5970
"3829","the-netherlands","amsterdam",2020-07-09,7729814,"De Pijp - Rivierenbuurt",52.35444,4.89279,"Apartment","Entire home/apt",2,1,1,175,2,1125,0,170,5100
"3830","the-netherlands","amsterdam",2020-07-09,7731960,"Slotervaart",52.36474,4.84307,"Apartment","Private room",2,1,1,80,2,14,0,80,2400
"3831","the-netherlands","amsterdam",2020-07-09,7735476,"Westerpark",52.38482,4.87891,"Apartment","Entire home/apt",2,1,1,84,2,1125,0,75.7333333333333,2272
"3832","the-netherlands","amsterdam",2020-07-09,7739386,"Buitenveldert - Zuidas",52.3274,4.8805,"Apartment","Private room",2,1,1,65,1,1125,0,65,1950
"3833","the-netherlands","amsterdam",2020-07-09,7739393,"Noord-West",52.41299,4.88928,"House","Entire home/apt",2,1,1,99,3,28,0,99,2970
"3834","the-netherlands","amsterdam",2020-07-09,7743717,"De Pijp - Rivierenbuurt",52.34365,4.89573,"Apartment","Entire home/apt",4,3,3,600,5,21,29,450,450
"3835","the-netherlands","amsterdam",2020-07-09,7745071,"Centrum-West",52.37574,4.89856,"Apartment","Private room",2,1,0,115,7,1125,9,76.4761904761905,1606
"3836","the-netherlands","amsterdam",2020-07-09,7750670,"De Baarsjes - Oud-West",52.36794,4.87185,"Apartment","Private room",2,1,1,65,1,1125,0,66.5,1995
"3837","the-netherlands","amsterdam",2020-07-09,7751187,"Oostelijk Havengebied - Indische Buurt",52.37861,4.92716,"Apartment","Entire home/apt",3,2,2,165,4,10,0,165,4950
"3838","the-netherlands","amsterdam",2020-07-09,7752530,"De Baarsjes - Oud-West",52.36937,4.85351,"Apartment","Entire home/apt",2,1,1,92,5,1125,0,120,3600
"3839","the-netherlands","amsterdam",2020-07-09,7753468,"Centrum-Oost",52.36443,4.89467,"Apartment","Entire home/apt",4,2,2,175,2,1125,0,175,5250
"3840","the-netherlands","amsterdam",2020-07-09,7753672,"Oud-Oost",52.35864,4.92742,"Apartment","Entire home/apt",4,2,2,198,2,1125,0,198,5940
"3841","the-netherlands","amsterdam",2020-07-09,7757518,"Centrum-Oost",52.36131,4.9107,"Apartment","Entire home/apt",4,2,2,120,1,1125,0,120,3600
