"","listing_id","availability_30","price_30","revenue_30"
"4622",36971665,29,60,60
"4623",36975690,11,107.210526315789,2037
"4624",36987145,20,83.6,836
"4625",36989695,29,80,80
"4626",36991158,0,24.2666666666667,728
"4627",36991904,0,22.2666666666667,668
"4628",36993447,0,90,2700
"4629",36994296,12,74.5,1341
"4630",36995539,28,75,150
"4631",36997837,0,30,900
"4632",36998403,20,20,200
"4633",37007273,0,48.5333333333333,1456
"4634",37009881,28,25,50
"4635",37032205,0,80,2400
"4636",37033962,29,80,80
"4637",37034032,29,75,75
"4638",37034099,29,70,70
"4639",37034155,29,70,70
"4640",37039923,0,76.4333333333333,2293
"4641",37039930,30,NA,0
"4642",37040059,29,95,95
"4643",37041094,30,NA,0
"4644",37042739,27,102,306
"4645",37044165,0,29.8666666666667,896
"4646",37046009,0,100,3000
"4647",37046558,20,83.3,833
