"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"43","the-netherlands","amsterdam",2020-08-18,76459,"De Baarsjes - Oud-West",52.36342,4.87558,"Private room in townhouse","Private room",2,1,2,115,4,31,29,115,115
"44","the-netherlands","amsterdam",2020-08-18,76668,"Westerpark",52.38934,4.89089,"Room in bed and breakfast","Hotel room",4,2,2,165,3,90,0,165,4950
"45","the-netherlands","amsterdam",2020-08-18,80635,"Centrum-West",52.37876,4.89264,"Private room in townhouse","Private room",1,1,1,109,2,1125,0,109,3270
"46","the-netherlands","amsterdam",2020-08-18,82482,"Centrum-West",52.37026,4.88003,"Entire guesthouse","Entire home/apt",4,0,2,120,2,28,13,119.411764705882,2030
"47","the-netherlands","amsterdam",2020-08-18,82748,"Centrum-West",52.37307,4.89343,"Entire apartment","Entire home/apt",4,1,2,249,3,365,29,249,249
"48","the-netherlands","amsterdam",2020-08-18,83814,"De Pijp - Rivierenbuurt",52.35632,4.88921,"Entire apartment","Entire home/apt",2,0,1,101,2,7,1,101.310344827586,2938
"49","the-netherlands","amsterdam",2020-08-18,84057,"De Baarsjes - Oud-West",52.36521,4.85136,"Room in bed and breakfast","Hotel room",2,1,1,127,3,60,20,127,1270
"50","the-netherlands","amsterdam",2020-08-18,91535,"De Pijp - Rivierenbuurt",52.35774,4.89647,"Private room in boat","Private room",2,1,1,90,1,18,0,92.6666666666667,2780
"51","the-netherlands","amsterdam",2020-08-18,96048,"Centrum-Oost",52.3727,4.90776,"Private room in bed and breakfast","Private room",2,1,2,66,1,365,21,98.6666666666667,888
"52","the-netherlands","amsterdam",2020-08-18,97221,"Slotervaart",52.3491,4.83611,"Private room in bed and breakfast","Private room",2,1,2,80,2,8,30,0,0
"53","the-netherlands","amsterdam",2020-08-18,107195,"Centrum-Oost",52.37007,4.9196,"Entire apartment","Entire home/apt",2,1,1,150,2,365,0,150,4500
"54","the-netherlands","amsterdam",2020-08-18,108890,"De Baarsjes - Oud-West",52.36083,4.85667,"Entire apartment","Entire home/apt",4,1,2,100,5,30,0,100,3000
"55","the-netherlands","amsterdam",2020-08-18,118097,"Centrum-West",52.36571,4.88464,"Private room in guest suite","Private room",2,1,0,67,4,120,7,66.5652173913043,1531
"56","the-netherlands","amsterdam",2020-08-18,120872,"Bos en Lommer",52.38193,4.85541,"Entire apartment","Entire home/apt",4,1,1,99,2,21,0,99,2970
"57","the-netherlands","amsterdam",2020-08-18,130390,"De Pijp - Rivierenbuurt",52.35517,4.88969,"Private room in apartment","Private room",2,1,1,80,2,730,0,80,2400
"58","the-netherlands","amsterdam",2020-08-18,137026,"De Pijp - Rivierenbuurt",52.35361,4.90562,"Private room in townhouse","Private room",4,3,3,200,3,360,5,200,5000
"59","the-netherlands","amsterdam",2020-08-18,137901,"Zuid",52.34751,4.84963,"Houseboat","Entire home/apt",3,1,1,165,2,1125,0,165,4950
"60","the-netherlands","amsterdam",2020-08-18,141708,"Oostelijk Havengebied - Indische Buurt",52.36461,4.93892,"Entire apartment","Entire home/apt",3,2,2,145,4,30,0,145,4350
"61","the-netherlands","amsterdam",2020-08-18,148132,"De Baarsjes - Oud-West",52.3686,4.86487,"Private room in apartment","Private room",2,1,1,37,2,7,0,37,1110
"62","the-netherlands","amsterdam",2020-08-18,155548,"Oud-Oost",52.36528,4.9301,"Entire apartment","Entire home/apt",2,1,1,150,7,15,0,150,4500
"63","the-netherlands","amsterdam",2020-08-18,162467,"De Baarsjes - Oud-West",52.36368,4.85506,"Entire apartment","Entire home/apt",2,1,1,145,3,21,24,145,870
"64","the-netherlands","amsterdam",2020-08-18,165833,"De Baarsjes - Oud-West",52.37336,4.85754,"Entire apartment","Entire home/apt",4,3,4,112,2,5,0,112,3360
"65","the-netherlands","amsterdam",2020-08-18,168769,"Centrum-West",52.37956,4.89359,"Private room in townhouse","Private room",2,1,1,118,2,1124,0,117.666666666667,3530
"66","the-netherlands","amsterdam",2020-08-18,169356,"Centrum-West",52.38172,4.8831,"Entire condominium","Entire home/apt",2,1,1,157,7,13,0,165,4950
"67","the-netherlands","amsterdam",2020-08-18,170223,"Centrum-West",52.36991,4.88265,"Entire apartment","Entire home/apt",2,1,1,150,5,180,10,150,3000
"68","the-netherlands","amsterdam",2020-08-18,171054,"De Baarsjes - Oud-West",52.36916,4.86643,"Entire apartment","Entire home/apt",3,2,3,120,3,5,0,120,3600
"69","the-netherlands","amsterdam",2020-08-18,171498,"Zuid",52.3559,4.87919,"Entire apartment","Entire home/apt",4,3,2,299,2,1125,0,269,8070
"70","the-netherlands","amsterdam",2020-08-18,171631,"De Baarsjes - Oud-West",52.36339,4.85402,"Entire apartment","Entire home/apt",6,3,3,97,4,20,0,96.0666666666667,2882
"71","the-netherlands","amsterdam",2020-08-18,174592,"Centrum-Oost",52.36208,4.9101,"Entire apartment","Entire home/apt",2,1,1,170,2,31,0,169.733333333333,5092
"72","the-netherlands","amsterdam",2020-08-18,175989,"De Baarsjes - Oud-West",52.35964,4.86713,"Entire apartment","Entire home/apt",4,1,2,200,2,30,22,212.5,1700
"73","the-netherlands","amsterdam",2020-08-18,179528,"De Pijp - Rivierenbuurt",52.34332,4.89484,"Entire apartment","Entire home/apt",3,2,2,245,21,100,29,245,245
"74","the-netherlands","amsterdam",2020-08-18,182839,"Oud-Noord",52.38624,4.90067,"Entire apartment","Entire home/apt",2,2,2,125,30,365,0,125,3750
"75","the-netherlands","amsterdam",2020-08-18,189754,"Centrum-West",52.37433,4.89247,"Private room in bed and breakfast","Private room",4,1,3,113,2,365,13,113.705882352941,1933
"76","the-netherlands","amsterdam",2020-08-18,193038,"Centrum-Oost",52.36057,4.89671,"Private room in loft","Private room",2,1,1,73,3,31,15,76.0666666666667,1141
"77","the-netherlands","amsterdam",2020-08-18,198307,"Centrum-West",52.38393,4.89237,"Entire apartment","Entire home/apt",2,1,1,129,3,1125,0,129,3870
"78","the-netherlands","amsterdam",2020-08-18,199844,"Westerpark",52.38351,4.87573,"Entire apartment","Entire home/apt",3,1,2,99,5,30,0,99,2970
"79","the-netherlands","amsterdam",2020-08-18,200461,"De Baarsjes - Oud-West",52.35931,4.86111,"Entire apartment","Entire home/apt",2,1,5,71,5,30,0,71,2130
"80","the-netherlands","amsterdam",2020-08-18,203658,"Zuid",52.34744,4.86886,"Entire apartment","Entire home/apt",4,3,4,284,3,60,0,284,8520
"81","the-netherlands","amsterdam",2020-08-18,205759,"De Baarsjes - Oud-West",52.36889,4.86429,"Entire apartment","Entire home/apt",2,1,1,99,1,730,0,99,2970
"82","the-netherlands","amsterdam",2020-08-18,212050,"De Baarsjes - Oud-West",52.36895,4.86452,"Entire apartment","Entire home/apt",4,2,3,246,3,365,0,246,7380
"83","the-netherlands","amsterdam",2020-08-18,213721,"Zuid",52.35165,4.84653,"Entire apartment","Entire home/apt",2,1,1,151,2,30,0,150.6,4518
"84","the-netherlands","amsterdam",2020-08-18,214531,"Centrum-West",52.37169,4.89446,"Private room in apartment","Private room",3,1,2,99,3,50,11,99,1881
"85","the-netherlands","amsterdam",2020-08-18,217692,"De Pijp - Rivierenbuurt",52.33762,4.8936,"Entire apartment","Entire home/apt",4,2,3,157,3,60,0,156.666666666667,4700
"86","the-netherlands","amsterdam",2020-08-18,219276,"Centrum-West",52.36891,4.8897,"Private room in guest suite","Private room",2,1,1,245,2,760,29,245,245
"87","the-netherlands","amsterdam",2020-08-18,222516,"De Baarsjes - Oud-West",52.3611,4.85894,"Entire apartment","Entire home/apt",2,1,1,119,3,14,5,119,2975
"88","the-netherlands","amsterdam",2020-08-18,226121,"De Baarsjes - Oud-West",52.35957,4.86589,"Entire apartment","Entire home/apt",3,1,2,135,4,1125,25,135,675
"89","the-netherlands","amsterdam",2020-08-18,230710,"Centrum-West",52.37591,4.87807,"Entire condominium","Entire home/apt",4,2,2,125,14,60,0,125,3750
"90","the-netherlands","amsterdam",2020-08-18,245927,"Centrum-West",52.36791,4.88809,"Private room in guest suite","Private room",4,2,3,148,2,180,21,142.555555555556,1283
"91","the-netherlands","amsterdam",2020-08-18,247805,"De Baarsjes - Oud-West",52.36707,4.87348,"Private room in apartment","Private room",2,1,0,129,2,365,27,119,357
"92","the-netherlands","amsterdam",2020-08-18,250751,"Oostelijk Havengebied - Indische Buurt",52.3661,4.93299,"Entire apartment","Entire home/apt",2,1,1,79,4,50,0,79.0666666666667,2372
"93","the-netherlands","amsterdam",2020-08-18,252080,"Centrum-Oost",52.36961,4.90982,"Entire house","Entire home/apt",4,2,2,385,4,30,0,385,11550
"94","the-netherlands","amsterdam",2020-08-18,254104,"Centrum-Oost",52.36513,4.90837,"Private room in bed and breakfast","Private room",2,1,1,149,2,21,27,149,447
"95","the-netherlands","amsterdam",2020-08-18,254800,"Centrum-West",52.37131,4.88206,"Entire apartment","Entire home/apt",2,1,1,296,3,30,0,292.666666666667,8780
"96","the-netherlands","amsterdam",2020-08-18,255809,"De Pijp - Rivierenbuurt",52.34472,4.88613,"Private room in apartment","Private room",4,2,2,135,2,365,29,135,135
"97","the-netherlands","amsterdam",2020-08-18,256670,"De Baarsjes - Oud-West",52.35941,4.85995,"Entire apartment","Entire home/apt",5,4,6,250,5,30,0,250,7500
"98","the-netherlands","amsterdam",2020-08-18,258273,"De Pijp - Rivierenbuurt",52.3542,4.8916,"Entire apartment","Entire home/apt",4,1,1,8000,30,30,30,0,0
"99","the-netherlands","amsterdam",2020-08-18,262394,"Zuid",52.35519,4.85117,"Private room in apartment","Private room",2,1,1,88,3,30,3,88,2376
"100","the-netherlands","amsterdam",2020-08-18,265349,"De Baarsjes - Oud-West",52.36048,4.86345,"Entire apartment","Entire home/apt",2,1,1,85,2,21,0,85,2550
"101","the-netherlands","amsterdam",2020-08-18,270839,"Bos en Lommer",52.37745,4.85994,"Private room in apartment","Private room",2,1,2,51,3,30,9,51.2857142857143,1077
"102","the-netherlands","amsterdam",2020-08-18,272597,"Zuid",52.34633,4.85629,"Entire apartment","Entire home/apt",2,1,1,145,5,30,0,145,4350
"103","the-netherlands","amsterdam",2020-08-18,274688,"Bos en Lommer",52.37843,4.85484,"Entire condominium","Entire home/apt",2,1,1,125,2,15,29,125,125
"104","the-netherlands","amsterdam",2020-08-18,274706,"Centrum-Oost",52.36427,4.88523,"Entire apartment","Entire home/apt",4,2,2,200,3,40,0,200,6000
"105","the-netherlands","amsterdam",2020-08-18,277011,"De Baarsjes - Oud-West",52.3583,4.85909,"Entire apartment","Entire home/apt",2,1,1,125,4,760,0,125,3750
"106","the-netherlands","amsterdam",2020-08-18,282269,"Zuid",52.35017,4.85255,"Entire apartment","Entire home/apt",3,2,3,116,10,365,0,116.333333333333,3490
"107","the-netherlands","amsterdam",2020-08-18,283170,"Zuid",52.35353,4.87514,"Entire apartment","Entire home/apt",12,5,12,793,2,90,30,0,0
"108","the-netherlands","amsterdam",2020-08-18,283621,"Centrum-West",52.38057,4.88565,"Entire apartment","Entire home/apt",4,2,3,224,7,180,0,246.7,7401
"109","the-netherlands","amsterdam",2020-08-18,286374,"Geuzenveld - Slotermeer",52.37899,4.83494,"Entire apartment","Entire home/apt",4,1,1,95,4,28,0,95,2850
"110","the-netherlands","amsterdam",2020-08-18,286500,"Centrum-West",52.37561,4.9,"Private room in apartment","Private room",2,1,1,86,3,365,12,95.2222222222222,1714
"111","the-netherlands","amsterdam",2020-08-18,288967,"De Baarsjes - Oud-West",52.36192,4.85551,"Private room in bed and breakfast","Private room",3,1,3,33,2,16,9,33.3333333333333,700
"112","the-netherlands","amsterdam",2020-08-18,289071,"Centrum-West",52.38037,4.88021,"Private room in houseboat","Private room",2,1,1,91,3,22,4,91.5384615384615,2380
"113","the-netherlands","amsterdam",2020-08-18,290701,"Centrum-West",52.37561,4.9,"Private room in apartment","Private room",2,1,1,89,3,365,9,87.8095238095238,1844
"114","the-netherlands","amsterdam",2020-08-18,291637,"Watergraafsmeer",52.35251,4.94338,"Private room in house","Private room",2,1,1,80,2,31,0,80,2400
"115","the-netherlands","amsterdam",2020-08-18,291752,"Oud-Oost",52.35279,4.91256,"Private room in apartment","Private room",2,1,1,105,3,1125,30,0,0
"116","the-netherlands","amsterdam",2020-08-18,293337,"Oud-Noord",52.38171,4.9144,"Private room in apartment","Private room",2,1,1,115,7,14,0,115,3450
"117","the-netherlands","amsterdam",2020-08-18,293514,"Oud-Noord",52.38744,4.9096,"Entire house","Entire home/apt",3,2,3,74,1,365,0,74,2220
"118","the-netherlands","amsterdam",2020-08-18,294453,"Bos en Lommer",52.37988,4.85711,"Entire apartment","Entire home/apt",2,0,1,113,2,99,0,113,3390
"119","the-netherlands","amsterdam",2020-08-18,297220,"De Pijp - Rivierenbuurt",52.35755,4.90144,"Entire apartment","Entire home/apt",2,1,1,179.57,6,8,5,152.84,3821
"120","the-netherlands","amsterdam",2020-08-18,301220,"Centrum-West",52.37154,4.87596,"Entire apartment","Entire home/apt",4,1,2,125,3,25,0,125,3750
"121","the-netherlands","amsterdam",2020-08-18,302426,"Centrum-West",52.37997,4.88707,"Entire apartment","Entire home/apt",5,2,3,112,5,1125,0,112,3360
"122","the-netherlands","amsterdam",2020-08-18,304082,"Centrum-West",52.37075,4.89787,"Private room in bed and breakfast","Private room",2,1,2,99,2,1125,11,112.684210526316,2141
"123","the-netherlands","amsterdam",2020-08-18,304143,"Centrum-Oost",52.36377,4.91831,"Boat","Entire home/apt",2,1,1,95,3,30,0,95,2850
"124","the-netherlands","amsterdam",2020-08-18,304189,"Centrum-West",52.37094,4.87654,"Entire apartment","Entire home/apt",3,1,1,158,2,1125,9,147.380952380952,3095
"125","the-netherlands","amsterdam",2020-08-18,305809,"Westerpark",52.38448,4.87116,"Entire apartment","Entire home/apt",4,1,4,200,1,25,17,200,2600
"126","the-netherlands","amsterdam",2020-08-18,306852,"Centrum-Oost",52.35955,4.8979,"Entire apartment","Entire home/apt",4,2,2,165,3,21,21,200,1800
"127","the-netherlands","amsterdam",2020-08-18,307497,"Westerpark",52.39235,4.88601,"Boat","Entire home/apt",16,10,16,542,2,30,21,553.555555555556,4982
"128","the-netherlands","amsterdam",2020-08-18,307621,"Centrum-Oost",52.35843,4.89667,"Entire apartment","Entire home/apt",2,1,1,125,3,21,21,125,1125
"129","the-netherlands","amsterdam",2020-08-18,308028,"Centrum-Oost",52.35853,4.89751,"Private room in apartment","Private room",2,1,1,95,3,10,13,95,1615
"130","the-netherlands","amsterdam",2020-08-18,309436,"Oud-Noord",52.39992,4.92,"Entire villa","Entire home/apt",2,1,2,175,2,21,0,175,5250
"131","the-netherlands","amsterdam",2020-08-18,310722,"De Baarsjes - Oud-West",52.35901,4.8644,"Entire apartment","Entire home/apt",2,1,1,169,2,130,0,169,5070
"132","the-netherlands","amsterdam",2020-08-18,311124,"Centrum-West",52.37143,4.87667,"Entire apartment","Entire home/apt",2,1,1,230,3,666,23,230,1610
"133","the-netherlands","amsterdam",2020-08-18,311584,"De Baarsjes - Oud-West",52.36684,4.87676,"Entire apartment","Entire home/apt",2,1,1,95,3,30,0,95,2850
"134","the-netherlands","amsterdam",2020-08-18,314235,"De Pijp - Rivierenbuurt",52.35718,4.89654,"Entire apartment","Entire home/apt",2,1,1,150,3,18,0,150,4500
"135","the-netherlands","amsterdam",2020-08-18,314673,"De Pijp - Rivierenbuurt",52.34143,4.89142,"Entire apartment","Entire home/apt",2,1,1,199,2,11250,0,199,5970
"136","the-netherlands","amsterdam",2020-08-18,315820,"Oud-Oost",52.35562,4.91536,"Entire house","Entire home/apt",4,2,2,107,7,30,24,107,642
"137","the-netherlands","amsterdam",2020-08-18,319985,"De Pijp - Rivierenbuurt",52.35729,4.90163,"Entire apartment","Entire home/apt",4,1,2,117,2,90,23,135,945
"138","the-netherlands","amsterdam",2020-08-18,320689,"Zuid",52.34919,4.85889,"Entire apartment","Entire home/apt",4,2,2,88,1,7,0,88,2640
"139","the-netherlands","amsterdam",2020-08-18,327285,"De Pijp - Rivierenbuurt",52.3555,4.89215,"Private room in townhouse","Private room",4,1,4,113,3,1125,12,135.277777777778,2435
"140","the-netherlands","amsterdam",2020-08-18,331946,"De Baarsjes - Oud-West",52.36182,4.85699,"Entire loft","Entire home/apt",4,4,4,220,2,14,0,220,6600
"141","the-netherlands","amsterdam",2020-08-18,340994,"Centrum-Oost",52.36884,4.90648,"Entire apartment","Entire home/apt",2,1,1,150,4,30,0,150,4500
"142","the-netherlands","amsterdam",2020-08-18,342540,"Watergraafsmeer",52.35584,4.9335,"Private room in condominium","Private room",2,1,1,85,2,1125,0,85,2550
"143","the-netherlands","amsterdam",2020-08-18,343094,"Oud-Oost",52.35549,4.90852,"Private room in townhouse","Private room",2,1,1,60,4,30,13,60.2352941176471,1024
"144","the-netherlands","amsterdam",2020-08-18,345397,"De Pijp - Rivierenbuurt",52.35711,4.90391,"Entire apartment","Entire home/apt",4,2,3,169,2,19,0,169,5070
"145","the-netherlands","amsterdam",2020-08-18,350271,"IJburg - Zeeburgereiland",52.36076,4.98876,"Boat","Entire home/apt",4,3,3,395,7,365,23,395,2765
"146","the-netherlands","amsterdam",2020-08-18,357980,"De Baarsjes - Oud-West",52.36545,4.8753,"Entire townhouse","Entire home/apt",4,4,4,245,2,1125,2,245,6860
"147","the-netherlands","amsterdam",2020-08-18,361342,"Centrum-West",52.37962,4.8945,"Entire serviced apartment","Entire home/apt",2,2,3,231.86,7,1125,26,237,948
"148","the-netherlands","amsterdam",2020-08-18,362458,"Centrum-Oost",52.37021,4.93007,"Entire apartment","Entire home/apt",2,1,1,99,6,30,0,99,2970
"149","the-netherlands","amsterdam",2020-08-18,364728,"Centrum-Oost",52.37102,4.93062,"Entire apartment","Entire home/apt",4,2,3,119,2,90,17,119,1547
"150","the-netherlands","amsterdam",2020-08-18,367107,"Centrum-Oost",52.36248,4.90204,"Entire apartment","Entire home/apt",2,1,1,207,3,11,14,202.5,3240
"151","the-netherlands","amsterdam",2020-08-18,367491,"De Baarsjes - Oud-West",52.36594,4.87807,"Entire apartment","Entire home/apt",2,1,1,167,2,10,3,161.185185185185,4352
"152","the-netherlands","amsterdam",2020-08-18,378523,"Centrum-Oost",52.37213,4.90379,"Boat","Entire home/apt",2,1,1,230,3,10,26,235,940
"153","the-netherlands","amsterdam",2020-08-18,379885,"Oud-Oost",52.35466,4.90763,"Private room in houseboat","Private room",2,1,1,140,3,1125,30,0,0
"154","the-netherlands","amsterdam",2020-08-18,384909,"Centrum-West",52.37393,4.87793,"Entire loft","Entire home/apt",3,1,1,250,2,100,0,250,7500
"155","the-netherlands","amsterdam",2020-08-18,387644,"Westerpark",52.37927,4.8775,"Entire apartment","Entire home/apt",4,2,2,295,4,13,0,295,8850
"156","the-netherlands","amsterdam",2020-08-18,390894,"Centrum-West",52.3717,4.87729,"Entire apartment","Entire home/apt",3,1,2,225,1,1125,28,225,450
"157","the-netherlands","amsterdam",2020-08-18,396125,"Centrum-West",52.37824,4.88532,"Private room in apartment","Private room",2,1,1,85,3,7,0,85,2550
"158","the-netherlands","amsterdam",2020-08-18,402353,"Watergraafsmeer",52.35338,4.93407,"Entire apartment","Entire home/apt",2,1,1,146.86,2,1125,27,140,420
"159","the-netherlands","amsterdam",2020-08-18,406794,"Oud-Oost",52.36131,4.92579,"Entire house","Entire home/apt",4,2,3,133,2,1125,0,134,4020
"160","the-netherlands","amsterdam",2020-08-18,408794,"De Baarsjes - Oud-West",52.35971,4.86177,"Entire apartment","Entire home/apt",3,1,2,199,20,20,0,199,5970
"161","the-netherlands","amsterdam",2020-08-18,414865,"Zuid",52.35099,4.84665,"Entire apartment","Entire home/apt",2,1,1,98,4,30,0,98,2940
"162","the-netherlands","amsterdam",2020-08-18,414917,"Centrum-Oost",52.363,4.89917,"Entire apartment","Entire home/apt",4,2,3,280,180,365,23,280,1960
"163","the-netherlands","amsterdam",2020-08-18,415619,"Oostelijk Havengebied - Indische Buurt",52.36958,4.93516,"Entire apartment","Entire home/apt",3,1,1,145,2,30,19,147.727272727273,1625
"164","the-netherlands","amsterdam",2020-08-18,418098,"De Baarsjes - Oud-West",52.36872,4.86022,"Entire apartment","Entire home/apt",4,2,2,185,3,3,0,185,5550
"165","the-netherlands","amsterdam",2020-08-18,422044,"Centrum-West",52.37964,4.89442,"Entire apartment","Entire home/apt",3,3,5,253,7,1124,26,249,996
"166","the-netherlands","amsterdam",2020-08-18,431635,"Bos en Lommer",52.37853,4.85573,"Entire apartment","Entire home/apt",2,2,1,45,4,7,0,45,1350
"167","the-netherlands","amsterdam",2020-08-18,432233,"Centrum-Oost",52.36177,4.88744,"Entire apartment","Entire home/apt",2,1,1,304,2,100,28,300,600
