"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"98","portugal","lisbon",2020-09-20,220830,"Igreja Nova e Cheleiros",38.88991,-9.31029,"Tiny house","Entire home/apt",2,2,2,60,2,30,20,60,600
"99","portugal","lisbon",2020-09-20,220831,"Igreja Nova e Cheleiros",38.89156,-9.31059,"Entire house","Entire home/apt",6,3,7,115,2,180,18,115,1380
"100","portugal","lisbon",2020-09-20,222942,"Arroios",38.73194,-9.13383,"Private room in apartment","Private room",2,1,1,54,1,760,30,0,0
"101","portugal","lisbon",2020-09-20,224040,"Misericrdia",38.7096,-9.14686,"Private room in apartment","Private room",2,1,1,55,3,5,21,55,495
"102","portugal","lisbon",2020-09-20,229846,"So Vicente",38.71478,-9.1241,"Entire apartment","Entire home/apt",3,1,1,69,3,365,30,0,0
"103","portugal","lisbon",2020-09-20,231329,"Carcavelos e Parede",38.68727,-9.33687,"Entire guest suite","Entire home/apt",3,1,2,40,3,1125,18,35.8333333333333,430
"104","portugal","lisbon",2020-09-20,231385,"Areeiro",38.7451,-9.13853,"Private room in apartment","Private room",2,1,1,35,1,90,29,39,39
"105","portugal","lisbon",2020-09-20,231468,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80674,-9.3975,"Entire house","Entire home/apt",8,4,6,194,2,365,17,172.307692307692,2240
"106","portugal","lisbon",2020-09-20,234910,"Cascais e Estoril",38.69914,-9.41998,"Entire apartment","Entire home/apt",5,1,1,85,3,60,19,71.3636363636364,785
"107","portugal","lisbon",2020-09-20,236138,"Misericrdia",38.71359,-9.14683,"Entire apartment","Entire home/apt",3,1,1,49,22,1125,0,49,1470
"108","portugal","lisbon",2020-09-20,239018,"Campolide",38.73484,-9.15902,"Private room in apartment","Private room",2,1,1,40,2,30,30,0,0
"109","portugal","lisbon",2020-09-20,239335,"Santa Maria Maior",38.71188,-9.13458,"Entire apartment","Entire home/apt",2,1,1,135,3,30,30,0,0
"110","portugal","lisbon",2020-09-20,242363,"Alcabideche",38.72138,-9.41789,"Private room in house","Private room",2,1,1,65,1,760,30,0,0
"111","portugal","lisbon",2020-09-20,244494,"Santa Maria Maior",38.71094,-9.13999,"Entire apartment","Entire home/apt",6,2,3,149,3,1124,27,171.666666666667,515
"112","portugal","lisbon",2020-09-20,248849,"Penha de Frana",38.72521,-9.13056,"Entire apartment","Entire home/apt",2,1,1,40,2,365,28,40,80
"113","portugal","lisbon",2020-09-20,249727,"Colares",38.83981,-9.46096,"Entire house","Entire home/apt",6,3,4,200,6,9,0,200,6000
"114","portugal","lisbon",2020-09-20,250288,"Santa Maria Maior",38.71379,-9.13521,"Entire loft","Entire home/apt",2,1,1,44,7,366,15,47.6666666666667,715
"115","portugal","lisbon",2020-09-20,250491,"Arroios",38.71659,-9.1381,"Entire apartment","Entire home/apt",2,1,1,66,3,730,0,66.3333333333333,1990
"116","portugal","lisbon",2020-09-20,250526,"Misericrdia",38.71002,-9.15168,"Entire apartment","Entire home/apt",3,1,2,52,1,1125,17,55,715
"117","portugal","lisbon",2020-09-20,252744,"Misericrdia",38.71132,-9.15258,"Entire townhouse","Entire home/apt",8,3,1,100,3,365,0,100,3000
"118","portugal","lisbon",2020-09-20,254571,"Santo Antnio",38.71703,-9.14985,"Entire serviced apartment","Entire home/apt",8,4,8,300,3,365,30,0,0
"119","portugal","lisbon",2020-09-20,256093,"Misericrdia",38.71002,-9.15079,"Entire apartment","Entire home/apt",3,1,2,69,3,365,0,61.6666666666667,1850
"120","portugal","lisbon",2020-09-20,256122,"Santo Antnio",38.72377,-9.1453,"Entire apartment","Entire home/apt",4,2,3,65,4,365,30,0,0
"121","portugal","lisbon",2020-09-20,256917,"Ericeira",38.98662,-9.41609,"Entire apartment","Entire home/apt",4,2,3,70,3,365,7,66.304347826087,1525
"122","portugal","lisbon",2020-09-20,257480,"So Vicente",38.71343,-9.12557,"Entire apartment","Entire home/apt",2,1,1,57,2,365,18,56.6666666666667,680
"123","portugal","lisbon",2020-09-20,257560,"Santa Maria Maior",38.71077,-9.129,"Entire loft","Entire home/apt",4,1,0,48,3,120,23,47.8571428571429,335
"124","portugal","lisbon",2020-09-20,261300,"Colares",38.79462,-9.43601,"Entire house","Entire home/apt",6,3,4,90,3,122,27,90,270
"125","portugal","lisbon",2020-09-20,261733,"Misericrdia",38.71244,-9.14573,"Entire apartment","Entire home/apt",4,2,3,64,3,90,25,64,320
"126","portugal","lisbon",2020-09-20,262251,"Avenidas Novas",38.7462,-9.15094,"Private room in apartment","Private room",1,1,0,65,1,760,30,0,0
"127","portugal","lisbon",2020-09-20,262616,"Santo Antnio",38.71749,-9.15361,"Entire apartment","Entire home/apt",4,1,1,90,3,1125,29,90,90
"128","portugal","lisbon",2020-09-20,263399,"Campolide",38.72732,-9.16373,"Entire apartment","Entire home/apt",6,3,3,90,28,1125,1,90,2610
"129","portugal","lisbon",2020-09-20,266659,"Misericrdia",38.71288,-9.15248,"Private room in apartment","Private room",2,1,1,103,2,7,29,98,98
"130","portugal","lisbon",2020-09-20,267235,"Santo Antnio",38.72433,-9.15611,"Entire apartment","Entire home/apt",5,2,2,67,3,365,3,67,1809
"131","portugal","lisbon",2020-09-20,270591,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.10812,-9.23511,"Entire house","Entire home/apt",12,5,8,210,2,365,27,210,630
"132","portugal","lisbon",2020-09-20,271430,"Santa Maria Maior",38.71291,-9.14234,"Entire apartment","Entire home/apt",4,2,2,159,2,180,30,0,0
"133","portugal","lisbon",2020-09-20,272438,"Santa Maria Maior",38.71291,-9.14234,"Entire apartment","Entire home/apt",4,1,1,99,2,180,0,99,2970
"134","portugal","lisbon",2020-09-20,273835,"Carcavelos e Parede",38.69219,-9.35887,"Entire chalet","Entire home/apt",6,3,6,85,3,365,0,85,2550
"135","portugal","lisbon",2020-09-20,275671,"Santa Maria Maior",38.70889,-9.13769,"Entire apartment","Entire home/apt",4,1,2,61,2,15,30,0,0
"136","portugal","lisbon",2020-09-20,276795,"Misericrdia",38.71128,-9.14371,"Entire condominium","Entire home/apt",4,2,2,170,3,365,27,170,510
"137","portugal","lisbon",2020-09-20,277607,"Santa Maria Maior",38.71263,-9.14077,"Entire apartment","Entire home/apt",4,2,3,51,2,30,30,0,0
"138","portugal","lisbon",2020-09-20,278413,"Santa Maria Maior",38.71217,-9.14174,"Entire apartment","Entire home/apt",4,1,2,51,2,1125,30,0,0
"139","portugal","lisbon",2020-09-20,279549,"Misericrdia",38.70996,-9.14347,"Entire apartment","Entire home/apt",7,3,4,100,3,60,30,0,0
"140","portugal","lisbon",2020-09-20,281407,"Santo Antnio",38.72684,-9.14425,"Entire apartment","Entire home/apt",10,3,5,170,3,365,30,0,0
"141","portugal","lisbon",2020-09-20,281639,"Ajuda",38.70331,-9.2001,"Private room in apartment","Private room",1,1,1,51,1,365,28,52.5,105
"142","portugal","lisbon",2020-09-20,286153,"Campolide",38.72851,-9.16644,"Shared room in apartment","Shared room",1,1,2,10,2,365,28,10,20
"143","portugal","lisbon",2020-09-20,286706,"Santo Antnio",38.72665,-9.14444,"Entire apartment","Entire home/apt",6,1,3,120,3,365,30,0,0
"144","portugal","lisbon",2020-09-20,287874,"Misericrdia",38.7119,-9.14759,"Entire apartment","Entire home/apt",10,5,7,250,2,730,29,250,250
"145","portugal","lisbon",2020-09-20,290912,"Campolide",38.72841,-9.1667,"Shared room in apartment","Shared room",1,1,1,10,2,1125,28,10,20
"146","portugal","lisbon",2020-09-20,291676,"Misericrdia",38.71308,-9.14514,"Entire apartment","Entire home/apt",8,3,4,65,2,365,30,0,0
"147","portugal","lisbon",2020-09-20,291999,"Misericrdia",38.71099,-9.14829,"Entire apartment","Entire home/apt",6,2,6,94,3,180,0,93,2790
"148","portugal","lisbon",2020-09-20,295749,"Misericrdia",38.71293,-9.14383,"Entire apartment","Entire home/apt",6,3,4,200,3,1125,29,200,200
"149","portugal","lisbon",2020-09-20,297131,"Cascais e Estoril",38.69901,-9.4398,"Entire condominium","Entire home/apt",4,1,0,82,3,30,30,0,0
"150","portugal","lisbon",2020-09-20,297857,"Santa Maria Maior",38.71183,-9.13886,"Entire apartment","Entire home/apt",3,1,1,109,3,30,29,100,100
"151","portugal","lisbon",2020-09-20,299321,"Santo Antnio",38.7213,-9.14437,"Entire apartment","Entire home/apt",2,1,1,86,3,1125,26,90,360
"152","portugal","lisbon",2020-09-20,301264,"Arroios",38.72301,-9.13871,"Entire apartment","Entire home/apt",6,2,3,65,2,365,0,65,1950
"153","portugal","lisbon",2020-09-20,301755,"Misericrdia",38.7151,-9.14886,"Entire apartment","Entire home/apt",6,2,5,106,3,180,0,105.333333333333,3160
"154","portugal","lisbon",2020-09-20,301871,"Santo Antnio",38.72286,-9.14741,"Entire apartment","Entire home/apt",4,1,1,79,3,365,10,79,1580
"155","portugal","lisbon",2020-09-20,303692,"Arroios",38.72187,-9.13853,"Entire apartment","Entire home/apt",6,2,2,59,1,1125,0,59,1770
"156","portugal","lisbon",2020-09-20,304025,"Misericrdia",38.71308,-9.14514,"Entire apartment","Entire home/apt",7,3,4,92,2,367,0,104,3120
"157","portugal","lisbon",2020-09-20,304028,"Misericrdia",38.71308,-9.14514,"Entire apartment","Entire home/apt",9,4,5,70,2,366,8,81.8181818181818,1800
"158","portugal","lisbon",2020-09-20,304902,"Misericrdia",38.71017,-9.14869,"Entire apartment","Entire home/apt",4,1,1,60,1,1125,0,60,1800
"159","portugal","lisbon",2020-09-20,306191,"Misericrdia",38.71365,-9.14406,"Entire apartment","Entire home/apt",4,1,2,37,3,1125,9,37.3333333333333,784
"160","portugal","lisbon",2020-09-20,307666,"Parque das Naes",38.7795,-9.09669,"Entire condominium","Entire home/apt",4,1,1,110,2,90,0,110,3300
"161","portugal","lisbon",2020-09-20,307683,"Santa Maria Maior",38.71143,-9.12778,"Entire apartment","Entire home/apt",2,0,1,50,3,1125,30,0,0
"162","portugal","lisbon",2020-09-20,308287,"Misericrdia",38.71163,-9.14715,"Entire apartment","Entire home/apt",5,2,4,124.29,2,730,15,113.333333333333,1700
"163","portugal","lisbon",2020-09-20,311031,"Santa Maria Maior",38.71273,-9.12723,"Entire apartment","Entire home/apt",4,1,1,90,3,1125,30,0,0
"164","portugal","lisbon",2020-09-20,311040,"Santa Maria Maior",38.71246,-9.12891,"Entire apartment","Entire home/apt",4,1,2,65,3,1125,30,0,0
"165","portugal","lisbon",2020-09-20,311047,"Santa Maria Maior",38.71211,-9.12819,"Entire apartment","Entire home/apt",4,1,2,65,2,1125,29,65,65
"166","portugal","lisbon",2020-09-20,312025,"So Vicente",38.71666,-9.11983,"Private room in apartment","Private room",2,1,1,40,2,1125,30,0,0
"167","portugal","lisbon",2020-09-20,320603,"Santa Maria Maior",38.71293,-9.14228,"Entire apartment","Entire home/apt",5,2,3,174,2,90,0,174,5220
"168","portugal","lisbon",2020-09-20,321426,"Arroios",38.73136,-9.13435,"Entire apartment","Entire home/apt",4,2,3,100,5,1125,0,100,3000
"169","portugal","lisbon",2020-09-20,322250,"Cascais e Estoril",38.70492,-9.39986,"Entire guesthouse","Entire home/apt",5,2,3,90,2,1125,22,90,720
"170","portugal","lisbon",2020-09-20,322284,"Santa Maria Maior",38.70989,-9.13637,"Entire apartment","Entire home/apt",6,2,3,65,3,20,30,0,0
"171","portugal","lisbon",2020-09-20,324364,"Lourinh e Atalaia",39.27423,-9.31898,"Shared room in house","Shared room",16,1,26,520,3,1125,0,505.333333333333,15160
"172","portugal","lisbon",2020-09-20,327792,"Arroios",38.73479,-9.14412,"Private room in apartment","Private room",2,2,2,26,5,180,29,26,26
"173","portugal","lisbon",2020-09-20,327945,"Santa Maria Maior",38.71034,-9.13576,"Entire apartment","Entire home/apt",3,0,2,68,2,1125,29,68,68
"174","portugal","lisbon",2020-09-20,333311,"So Vicente",38.71593,-9.13145,"Entire apartment","Entire home/apt",3,1,1,49,3,30,19,49,539
"175","portugal","lisbon",2020-09-20,335344,"Misericrdia",38.71244,-9.14508,"Entire apartment","Entire home/apt",6,2,3,75,3,15,29,75,75
"176","portugal","lisbon",2020-09-20,336832,"So Vicente",38.71293,-9.12922,"Entire apartment","Entire home/apt",6,2,1,65,1,30,8,65,1430
"177","portugal","lisbon",2020-09-20,339926,"Alcabideche",38.75573,-9.44097,"Entire villa","Entire home/apt",13,6,12,428,7,90,9,428,8988
"178","portugal","lisbon",2020-09-20,344035,"Misericrdia",38.71072,-9.14782,"Entire apartment","Entire home/apt",5,2,2,55,7,180,0,55,1650
